date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo,home_scored_last10,home_conceded_last10,away_scored_last10,away_conceded_last10
2014-10-14,South Korea,Costa Rica,1.0,3.0,Friendly,Seoul,South Korea,False,1579.6530738164565,1649.4683674175078,10.0,15.0,16.0,11.0
2014-10-14,Greece,Northern Ireland,0.0,2.0,UEFA Euro qualification,Piraeus,Greece,False,1619.4108021928778,1142.0502273625116,6.0,10.0,10.0,13.0
2014-10-14,Macau,Singapore,2.0,2.0,Friendly,Taipa,Macau,False,797.9386805110754,1229.6656493971673,4.0,22.0,9.0,15.0
2014-10-14,Poland,Scotland,2.0,2.0,UEFA Euro qualification,Warsaw,Poland,False,1510.1340013388112,1437.0398430182934,15.0,6.0,12.0,10.0
2014-10-14,Qatar,Australia,1.0,0.0,Friendly,Doha,Qatar,False,1496.7714063236915,1604.9367695657288,19.0,5.0,11.0,19.0
2014-10-14,San Marino,Switzerland,0.0,4.0,UEFA Euro qualification,Serravalle,San Marino,False,642.888730488447,1581.0711051387636,1.0,52.0,13.0,14.0
2014-10-14,United States,Honduras,1.0,1.0,Friendly,Boca Raton,United States,False,1758.4484747085726,1441.9908085252034,12.0,11.0,10.0,23.0
2014-10-14,Serbia,Albania,0.0,3.0,UEFA Euro qualification,Belgrade,Serbia,False,1472.1838077038553,1229.087611178292,18.0,8.0,9.0,7.0
2014-10-14,Peru,Guatemala,1.0,0.0,Friendly,Lima,Peru,False,1356.6772046462047,1344.5763911756853,11.0,21.0,7.0,14.0
2014-10-14,Laos,Brunei,4.0,2.0,AFF Championship qualification,Vientiane,Laos,False,998.8040187233976,978.408625211017,12.0,20.0,16.0,28.0
2014-10-14,United Arab Emirates,Uzbekistan,0.0,4.0,Friendly,Dubai,United Arab Emirates,False,1564.1289533540732,1551.2629240635376,19.0,6.0,11.0,7.0
2014-10-15,Cape Verde,Mozambique,1.0,0.0,African Cup of Nations qualification,Praia,Cape Verde,False,1368.6688660711127,1337.1632248244077,14.0,12.0,14.0,6.0
2014-10-15,Cameroon,Sierra Leone,2.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,1547.1824231690173,1244.4156544232428,13.0,14.0,11.0,12.0
2014-10-15,South Africa,Congo,0.0,0.0,African Cup of Nations qualification,Polokwane,South Africa,False,1561.7858505985969,1306.4762295980252,12.0,9.0,12.0,13.0
2014-10-15,Algeria,Malawi,3.0,0.0,African Cup of Nations qualification,Blida,Algeria,False,1556.1067540047438,1205.227261817197,19.0,10.0,8.0,12.0
2014-10-15,Ghana,Guinea,3.0,1.0,African Cup of Nations qualification,Accra,Ghana,False,1617.5477251509376,1459.712437209527,14.0,12.0,18.0,13.0
2014-10-15,Egypt,Botswana,2.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,1676.0986004889494,1288.3836537919617,14.0,12.0,8.0,7.0
2014-10-15,Burkina Faso,Gabon,1.0,1.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,1397.9671803875276,1384.1264269323904,12.0,12.0,10.0,9.0
2014-10-15,Ivory Coast,DR Congo,3.0,4.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,1698.9654545186338,1329.4723283494181,15.0,17.0,7.0,9.0
2014-10-15,Tunisia,Senegal,1.0,0.0,African Cup of Nations qualification,Monastir,Tunisia,False,1559.626043872635,1527.4813358494014,12.0,7.0,14.0,9.0
2014-10-15,Zambia,Niger,3.0,0.0,African Cup of Nations qualification,Ndola,Zambia,False,1450.9459348037979,1137.7706801977881,19.0,14.0,10.0,15.0
2014-10-15,Togo,Uganda,1.0,0.0,African Cup of Nations qualification,Lomé,Togo,False,1264.7557720632185,1506.0489581200984,10.0,15.0,9.0,6.0
2014-10-15,Angola,Lesotho,4.0,0.0,African Cup of Nations qualification,Luanda,Angola,False,1343.771050430889,1098.3251187272547,11.0,10.0,4.0,7.0
2014-10-15,Nigeria,Sudan,3.0,1.0,African Cup of Nations qualification,Abuja,Nigeria,False,1563.177020334933,1257.9907669869701,8.0,13.0,10.0,12.0
2014-10-15,Eswatini,Zimbabwe,0.0,2.0,Friendly,Lobamba,Swaziland,False,985.992924516365,1277.3477958826627,2.0,22.0,13.0,10.0
2014-10-15,Mali,Ethiopia,2.0,3.0,African Cup of Nations qualification,Bamako,Mali,False,1429.2421947402415,1241.4063530691963,11.0,12.0,10.0,16.0
2014-10-16,Brunei,Myanmar,1.0,3.0,AFF Championship qualification,Vientiane,Laos,True,958.995483307834,1185.044815710101,14.0,31.0,11.0,16.0
2014-10-16,Timor-Leste,Cambodia,2.0,3.0,AFF Championship qualification,Vientiane,Laos,True,953.262672598846,820.2823111546078,15.0,22.0,5.0,33.0
2014-10-18,Cambodia,Myanmar,0.0,1.0,AFF Championship qualification,Vientiane,Laos,True,844.0637421711248,1198.7587885867645,8.0,34.0,13.0,17.0
