series,event_ticker,match,kickoff_utc,snapshot_utc,market_ticker,outcome,price_2h_before,implied_prob,decimal_odds,yes_bid,yes_ask,result,market_status,volume_at_snapshot
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH3QAT2,Bosnia and Herzegovina wins 3-2,0.14,0.14,7.143,0.13,0.14,no,finalized,20605.14
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH3QAT3,Draw 3-3,0.05,0.05,20.0,0.04,0.05,no,finalized,8678.38
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH3QAT4,Qatar wins 4-3,0.01,0.01,100.0,0.0,0.01,no,finalized,1444.19
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH4QAT0,Bosnia and Herzegovina wins 4-0,0.01,0.01,100.0,0.0,0.01,no,finalized,36749.56
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH4QAT1,Bosnia and Herzegovina wins 4-1,0.14,0.14,7.143,0.13,0.14,no,finalized,24727.27
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH4QAT2,Bosnia and Herzegovina wins 4-2,0.08,0.08,12.5,0.07,0.08,no,finalized,13971.90
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH4QAT3,Bosnia and Herzegovina wins 4-3,0.01,0.01,100.0,0.0,0.01,no,finalized,6999.05
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH5QAT0,Bosnia and Herzegovina wins 5-0,0.01,0.01,100.0,0.0,0.01,no,finalized,31642.83
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH5QAT1,Bosnia and Herzegovina wins 5-1,0.06,0.06,16.667,0.05,0.06,no,finalized,9646.50
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH5QAT2,Bosnia and Herzegovina wins 5-2,0.03,0.03,33.333,0.02,0.03,no,finalized,10408.06
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH5QAT3,Bosnia and Herzegovina wins 5-3,,,,0.0,0.01,no,finalized,0.00
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH6QAT0,Bosnia and Herzegovina wins 6-0,0.01,0.01,100.0,0.0,0.01,no,finalized,12757.65
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH6QAT1,Bosnia and Herzegovina wins 6-1,0.02,0.02,50.0,0.0,0.01,no,finalized,8294.32
KXWCSCORE,KXWCSCORE-26JUN24BIHQAT,Bosnia and Herzegovina vs Qatar: Correct Score,2026-06-24T22:00:00+00:00,2026-06-24T20:00:00+00:00,KXWCSCORE-26JUN24BIHQAT-BIH6QAT2,Bosnia and Herzegovina wins 6-2,0.01,0.01,100.0,0.0,0.01,no,finalized,2370.56
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL0COD0,Draw 0-0,0.22,0.22,4.545,0.22,0.23,no,finalized,252014.80
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL0COD1,Congo DR wins 1-0,0.09,0.09,11.111,0.08,0.09,no,finalized,114556.69
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL0COD2,Congo DR wins 2-0,0.01,0.01,100.0,0.0,0.01,no,finalized,25243.19
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL0COD3,Congo DR wins 3-0,0.01,0.01,100.0,0.0,0.01,no,finalized,2434.97
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL1COD0,Colombia wins 1-0,0.3,0.3,3.333,0.29,0.3,yes,finalized,186258.95
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL1COD1,Draw 1-1,0.09,0.09,11.111,0.08,0.09,no,finalized,52709.34
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL1COD2,Congo DR wins 2-1,0.01,0.01,100.0,0.01,0.02,no,finalized,45934.78
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL1COD3,Congo DR wins 3-1,0.01,0.01,100.0,0.0,0.01,no,finalized,3030.56
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL2COD0,Colombia wins 2-0,0.16,0.16,6.25,0.15,0.16,no,finalized,173558.18
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL2COD1,Colombia wins 2-1,0.07,0.07,14.286,0.06,0.07,no,finalized,178465.58
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL2COD2,Draw 2-2,0.01,0.01,100.0,0.0,0.01,no,finalized,26960.28
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL2COD3,Congo DR wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,1930.70
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL3COD0,Colombia wins 3-0,0.05,0.05,20.0,0.04,0.05,no,finalized,92709.39
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL3COD1,Colombia wins 3-1,0.02,0.02,50.0,0.02,0.03,no,finalized,108416.68
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL3COD2,Colombia wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,19120.64
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL3COD3,Draw 3-3,0.01,0.01,100.0,0.0,0.01,no,finalized,6298.57
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL4COD0,Colombia wins 4-0,0.01,0.01,100.0,0.01,0.02,no,finalized,15643.84
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL4COD1,Colombia wins 4-1,0.01,0.01,100.0,0.0,0.01,no,finalized,12885.22
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL4COD2,Colombia wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,6404.76
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL5COD0,Colombia wins 5-0,0.01,0.01,100.0,0.0,0.01,no,finalized,11363.40
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL5COD1,Colombia wins 5-1,0.01,0.01,100.0,0.0,0.01,no,finalized,5191.33
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL5COD2,Colombia wins 5-2,0.01,0.01,100.0,0.0,0.01,no,finalized,1068.03
KXWCSCORE,KXWCSCORE-26JUN23COLCOD,Colombia vs Congo DR: Correct Score,2026-06-24T05:00:00+00:00,2026-06-24T03:00:00+00:00,KXWCSCORE-26JUN23COLCOD-COL6COD0,Colombia wins 6-0,0.01,0.01,100.0,0.0,0.01,no,finalized,578.87
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN0CRO0,Draw 0-0,0.23,0.23,4.348,0.22,0.23,no,finalized,233836.08
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN0CRO1,Croatia wins 1-0,0.24,0.24,4.167,0.23,0.24,yes,finalized,104051.72
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN0CRO2,Croatia wins 2-0,0.12,0.12,8.333,0.11,0.12,no,finalized,98081.48
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN0CRO3,Croatia wins 3-0,0.04,0.04,25.0,0.03,0.04,no,finalized,46815.54
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN0CRO4,Croatia wins 4-0,0.01,0.01,100.0,0.01,0.02,no,finalized,9067.17
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN0CRO5,Croatia wins 5-0,0.03,0.03,33.333,0.0,0.01,no,finalized,347.11
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN0CRO6,Croatia wins 6-0,0.01,0.01,100.0,0.0,0.01,no,finalized,1048.32
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN1CRO0,Panama wins 1-0,0.11,0.11,9.091,0.11,0.12,no,finalized,100457.16
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN1CRO1,Draw 1-1,0.13,0.13,7.692,0.12,0.13,no,finalized,52636.79
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN1CRO2,Croatia wins 2-1,0.06,0.06,16.667,0.06,0.07,no,finalized,110434.59
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN1CRO3,Croatia wins 3-1,0.03,0.03,33.333,0.02,0.03,no,finalized,48312.77
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN1CRO4,Croatia wins 4-1,0.01,0.01,100.0,0.0,0.01,no,finalized,6780.40
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN1CRO5,Croatia wins 5-1,0.02,0.02,50.0,0.0,0.01,no,finalized,289.67
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN1CRO6,Croatia wins 6-1,0.01,0.01,100.0,0.0,0.01,no,finalized,350.68
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN2CRO0,Panama wins 2-0,0.02,0.02,50.0,0.01,0.02,no,finalized,83249.71
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN2CRO1,Panama wins 2-1,0.04,0.04,25.0,0.03,0.04,no,finalized,43019.98
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN2CRO2,Draw 2-2,0.02,0.02,50.0,0.01,0.02,no,finalized,11761.75
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN2CRO3,Croatia wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,13265.02
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN2CRO4,Croatia wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,10312.97
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN2CRO5,Croatia wins 5-2,0.01,0.01,100.0,0.0,0.01,no,finalized,3366.67
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN3CRO0,Panama wins 3-0,0.01,0.01,100.0,0.0,0.01,no,finalized,1858.27
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN3CRO1,Panama wins 3-1,0.02,0.02,50.0,0.0,0.01,no,finalized,22001.00
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN3CRO2,Panama wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,5074.48
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN3CRO3,Draw 3-3,0.01,0.01,100.0,0.0,0.01,no,finalized,7588.98
KXWCSCORE,KXWCSCORE-26JUN23PANCRO,Panama vs Croatia: Correct Score,2026-06-24T02:00:00+00:00,2026-06-24T00:00:00+00:00,KXWCSCORE-26JUN23PANCRO-PAN3CRO4,Croatia wins 4-3,0.01,0.01,100.0,0.0,0.01,no,finalized,2806.57
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG0GHA0,Draw 0-0,0.22,0.22,4.545,0.21,0.22,yes,finalized,116316.09
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG0GHA1,Ghana wins 1-0,0.06,0.06,16.667,0.05,0.06,no,finalized,87112.84
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG0GHA2,Ghana wins 2-0,0.01,0.01,100.0,0.0,0.01,no,finalized,98943.41
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG1GHA0,England wins 1-0,0.3,0.3,3.333,0.29,0.31,no,finalized,87543.31
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG1GHA1,Draw 1-1,0.08,0.08,12.5,0.07,0.08,no,finalized,66591.12
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG1GHA2,Ghana wins 2-1,0.02,0.02,50.0,0.01,0.02,no,finalized,28334.90
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG2GHA0,England wins 2-0,0.19,0.19,5.263,0.18,0.19,no,finalized,103533.56
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG2GHA1,England wins 2-1,0.06,0.06,16.667,0.05,0.06,no,finalized,213817.88
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG2GHA2,Draw 2-2,0.01,0.01,100.0,0.0,0.01,no,finalized,108472.80
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG2GHA3,Ghana wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,11322.44
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG3GHA0,England wins 3-0,0.06,0.06,16.667,0.06,0.07,no,finalized,81216.56
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG3GHA1,England wins 3-1,0.03,0.03,33.333,0.02,0.03,no,finalized,186967.93
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG3GHA2,England wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,22989.45
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG3GHA3,Draw 3-3,0.01,0.01,100.0,0.0,0.01,no,finalized,7120.99
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG4GHA0,England wins 4-0,0.02,0.02,50.0,0.01,0.02,no,finalized,34656.72
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG4GHA1,England wins 4-1,0.02,0.02,50.0,0.0,0.02,no,finalized,30402.68
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG4GHA2,England wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,18451.13
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG4GHA3,England wins 4-3,0.01,0.01,100.0,0.0,0.01,no,finalized,3213.23
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG5GHA0,England wins 5-0,0.01,0.01,100.0,0.0,0.01,no,finalized,9634.28
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG5GHA1,England wins 5-1,0.01,0.01,100.0,0.0,0.01,no,finalized,5018.64
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG5GHA2,England wins 5-2,0.01,0.01,100.0,0.0,0.01,no,finalized,2581.43
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG6GHA0,England wins 6-0,0.01,0.01,100.0,0.0,0.01,no,finalized,1000.00
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG6GHA1,England wins 6-1,0.01,0.01,100.0,0.0,0.01,no,finalized,774.74
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG6GHA2,England wins 6-2,0.01,0.01,100.0,0.0,0.01,no,finalized,1239.62
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG7GHA0,England wins 7-0,,,,0.0,0.01,no,finalized,0.00
KXWCSCORE,KXWCSCORE-26JUN23ENGGHA,England vs Ghana: Correct Score,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,KXWCSCORE-26JUN23ENGGHA-ENG7GHA1,England wins 7-1,0.01,0.01,100.0,0.0,0.01,no,finalized,94.51
KXWCSCORE,KXWCSCORE-26JUN23PORUZB,Portugal vs Uzbekistan: Correct Score,2026-06-23T20:00:00+00:00,2026-06-23T18:00:00+00:00,KXWCSCORE-26JUN23PORUZB-POR0UZB0,Draw 0-0,0.01,0.01,100.0,0.0,0.01,no,finalized,7479.53
KXWCSCORE,KXWCSCORE-26JUN23PORUZB,Portugal vs Uzbekistan: Correct Score,2026-06-23T20:00:00+00:00,2026-06-23T18:00:00+00:00,KXWCSCORE-26JUN23PORUZB-POR0UZB1,Uzbekistan wins 1-0,0.02,0.02,50.0,0.0,0.01,no,finalized,518.53
KXWCSCORE,KXWCSCORE-26JUN23PORUZB,Portugal vs Uzbekistan: Correct Score,2026-06-23T20:00:00+00:00,2026-06-23T18:00:00+00:00,KXWCSCORE-26JUN23PORUZB-POR0UZB2,Uzbekistan wins 2-0,0.01,0.01,100.0,0.0,0.01,no,finalized,995.97
